timestamp,open,high,low,close,volume
2025-04-08 12:00:00,79982.0,80375.0,78175.14,78497.99,8857.72421
2025-04-08 16:00:00,78498.0,78522.72,76334.65,76854.05,10762.74484
2025-04-08 20:00:00,76854.05,77285.5,76239.9,76322.42,3195.03101
2025-04-09 00:00:00,76322.42,76868.28,74620.0,75073.33,9779.68513
2025-04-09 04:00:00,75073.34,77979.3,75000.0,77694.12,9140.27184
2025-04-09 08:00:00,77694.12,77880.0,75756.86,76230.01,7898.75408
2025-04-09 12:00:00,76230.01,78318.46,76010.21,77258.0,9835.2769
2025-04-09 16:00:00,77258.01,82990.0,77136.0,82332.08,26584.65756
2025-04-09 20:00:00,82332.08,83588.0,81987.89,82615.22,12249.64221
2025-04-10 00:00:00,82615.22,82753.21,81472.84,81775.2,5457.92235
2025-04-10 04:00:00,81775.2,82344.3,81292.99,81595.81,3599.59614
2025-04-10 08:00:00,81595.81,82130.43,81349.0,81882.01,3109.18957
2025-04-10 12:00:00,81882.0,82466.35,78606.06,78757.0,12186.07063
2025-04-10 16:00:00,78757.24,80058.96,78464.36,79649.34,6868.94347
2025-04-10 20:00:00,79647.37,80035.54,79377.04,79607.3,2063.08502
2025-04-11 00:00:00,79607.3,80906.63,78969.58,80842.99,4616.06429
2025-04-11 04:00:00,80843.0,81440.73,80512.22,81266.76,3739.3645
2025-04-11 08:00:00,81266.76,82985.71,80782.43,82129.67,7672.7781
2025-04-11 12:00:00,82129.67,83333.0,81341.22,82521.74,8580.71054
2025-04-11 16:00:00,82521.74,84220.0,82015.08,83858.28,6974.07284
2025-04-11 20:00:00,83858.28,84300.0,83162.0,83423.84,2852.4477
2025-04-12 00:00:00,83423.83,83572.0,82792.95,82973.13,2097.25786
2025-04-12 04:00:00,82973.14,83830.62,82856.86,83724.92,2219.56474
2025-04-12 08:00:00,83724.92,84031.87,83305.91,83528.3,2026.01827
2025-04-12 12:00:00,83528.3,85402.9,83474.94,85008.4,7502.18643
2025-04-12 16:00:00,85008.4,85258.29,84421.95,84943.4,2205.95168
2025-04-12 20:00:00,84943.39,85905.0,84877.61,85276.9,2419.76539
2025-04-13 00:00:00,85276.91,86100.0,84724.91,85432.31,6091.99475
2025-04-13 04:00:00,85432.31,85436.68,84399.42,84413.1,5329.09879
2025-04-13 08:00:00,84413.1,84949.86,84216.15,84528.66,2109.38782
2025-04-13 12:00:00,84528.66,84700.0,83480.67,83849.66,3752.76
2025-04-13 16:00:00,83849.66,84990.22,83050.0,83981.31,4094.28687
2025-04-13 20:00:00,83981.32,84446.31,83034.23,83760.0,3302.51358
2025-04-14 00:00:00,83760.0,85544.3,83678.0,84566.03,9144.98601
2025-04-14 04:00:00,84566.04,85110.0,84211.06,84580.76,3626.62247
2025-04-14 08:00:00,84580.77,84965.34,84250.0,84927.55,2672.53505
2025-04-14 12:00:00,84927.56,85799.99,83709.25,84101.16,6912.0794
2025-04-14 16:00:00,84101.16,85208.1,83863.63,84923.07,4493.01122
2025-04-14 20:00:00,84923.07,84971.7,84424.52,84591.58,1809.85933
2025-04-15 00:00:00,84591.58,85415.1,84347.97,85379.96,2777.45814
2025-04-15 04:00:00,85379.97,85879.1,85157.6,85716.77,3160.5593
2025-04-15 08:00:00,85716.77,86000.0,85351.0,85589.23,3075.38498
2025-04-15 12:00:00,85589.23,86496.42,84623.73,84918.14,6756.03523
2025-04-15 16:00:00,84918.15,85146.55,83921.19,83998.52,2674.08979
2025-04-15 20:00:00,83998.51,84235.85,83600.0,83643.99,2467.46784
2025-04-16 00:00:00,83643.99,83960.0,83111.64,83695.66,2463.72865
2025-04-16 04:00:00,83695.66,83814.0,83212.64,83363.17,3071.39491
2025-04-16 08:00:00,83363.17,84127.05,83140.89,84048.11,2832.84259
2025-04-16 12:00:00,84048.36,85270.27,83512.2,84846.58,4587.02932
2025-04-16 16:00:00,84846.58,85500.0,83275.0,84334.01,6228.17039
2025-04-16 20:00:00,84334.0,84679.53,84024.0,84030.38,1684.07933
2025-04-17 00:00:00,84030.38,84496.0,83814.48,83994.23,1420.43568
2025-04-17 04:00:00,83994.23,85053.38,83900.0,84669.98,2038.72764
2025-04-17 08:00:00,84669.98,84764.44,84191.17,84562.0,1333.31709
2025-04-17 12:00:00,84562.0,84862.93,83736.26,84531.71,3721.70869
2025-04-17 16:00:00,84531.72,85470.01,84393.59,84849.06,4072.8227
2025-04-17 20:00:00,84849.05,85140.0,84720.21,84947.91,1141.83592
2025-04-18 00:00:00,84947.92,85132.08,84724.6,84828.0,1247.74402
2025-04-18 04:00:00,84827.99,84838.52,84413.23,84654.68,1523.46331
2025-04-18 08:00:00,84654.68,84764.0,84472.25,84669.11,1166.67376
2025-04-18 12:00:00,84669.11,84769.95,84338.0,84374.59,1234.717
2025-04-18 16:00:00,84374.6,84649.99,84303.96,84562.83,718.53494
2025-04-18 20:00:00,84562.83,84684.49,84342.15,84474.69,638.83012
2025-04-19 00:00:00,84474.7,84986.76,84364.45,84883.71,1105.44308
2025-04-19 04:00:00,84883.72,85300.0,84883.71,85217.39,2259.71458
2025-04-19 08:00:00,85217.38,85436.72,85115.45,85217.4,1378.37688
2025-04-19 12:00:00,85217.4,85677.99,85070.0,85191.19,2584.44918
2025-04-19 16:00:00,85191.18,85330.06,84694.49,85085.55,1789.11723
2025-04-19 20:00:00,85085.56,85367.93,85015.63,85077.01,549.48058
2025-04-20 00:00:00,85077.0,85320.76,85050.27,85168.81,882.54344
2025-04-20 04:00:00,85168.82,85248.0,84678.18,84784.01,1167.69622
2025-04-20 08:00:00,84784.01,84785.0,83949.52,84129.83,1885.40107
2025-04-20 12:00:00,84129.82,84664.0,84099.3,84344.66,1721.01989
2025-04-20 16:00:00,84344.65,84664.09,84272.74,84651.61,769.05869
2025-04-20 20:00:00,84651.61,85298.0,84616.73,85179.24,1665.95794
2025-04-21 00:00:00,85179.24,87640.0,85144.76,87205.56,9533.33738
2025-04-21 04:00:00,87205.56,87738.0,87038.0,87434.78,2859.73764
2025-04-21 08:00:00,87434.79,87795.26,86644.29,86971.92,3305.90555
2025-04-21 12:00:00,86971.92,88465.99,86779.97,88044.8,8328.4863
2025-04-21 16:00:00,88044.81,88270.88,86389.78,87415.1,5561.20336
2025-04-21 20:00:00,87415.09,87625.68,86887.15,87516.23,2184.70239
2025-04-22 00:00:00,87516.22,88877.0,87076.03,88157.55,5948.6986
2025-04-22 04:00:00,88157.55,88486.0,87953.86,88476.83,2721.14964
2025-04-22 08:00:00,88476.82,88701.93,88241.33,88614.1,2659.83331
2025-04-22 12:00:00,88614.09,91439.46,88482.0,90934.61,15352.18318
2025-04-22 16:00:00,90934.61,91695.0,90624.03,91414.79,6380.71134
2025-04-22 20:00:00,91414.78,93888.0,91060.0,93442.99,10810.17098
2025-04-23 00:00:00,93442.99,93909.05,92580.18,93168.91,5215.33691
2025-04-23 04:00:00,93168.91,94264.0,93017.46,94133.82,3753.14233
2025-04-23 08:00:00,94133.82,94521.79,93324.45,93466.01,4309.7212
2025-04-23 12:00:00,93466.01,94696.05,91935.41,93195.28,8544.8591
2025-04-23 16:00:00,93195.28,94219.93,92913.04,93497.88,4018.92317
2025-04-23 20:00:00,93497.88,93917.53,93238.1,93691.08,1562.18537
2025-04-24 00:00:00,93691.07,93787.65,92650.0,92673.95,2768.12366
2025-04-24 04:00:00,92673.95,92903.94,92101.63,92203.55,3429.85771
2025-04-24 08:00:00,92203.54,92657.69,91660.01,92619.94,3940.58829
2025-04-24 12:00:00,92619.94,93450.0,92434.78,93202.51,4447.23602
2025-04-24 16:00:00,93202.52,93649.56,92666.62,93556.12,2504.05999
2025-04-24 20:00:00,93556.12,94005.0,93024.0,93980.47,2407.19504
2025-04-25 00:00:00,93980.47,94444.0,92855.96,93311.83,4492.13804
2025-04-25 04:00:00,93311.83,93860.0,93013.56,93772.26,3463.8711
2025-04-25 08:00:00,93772.27,94660.0,93539.82,94635.67,3498.44872
2025-04-25 12:00:00,94635.67,95758.04,93929.41,95061.22,10872.54033
2025-04-25 16:00:00,95061.21,95554.99,94370.35,95291.0,3536.11021
2025-04-25 20:00:00,95291.0,95345.45,94441.61,94638.68,1637.55808
2025-04-26 00:00:00,94638.68,95199.0,94527.84,94739.99,2542.70188
2025-04-26 04:00:00,94739.99,94830.93,94380.72,94570.31,1410.05819
2025-04-26 08:00:00,94570.31,94733.54,93990.6,94144.06,1747.48781
2025-04-26 12:00:00,94144.07,94394.0,93870.69,94373.24,1638.82978
2025-04-26 16:00:00,94373.24,94378.87,94041.0,94307.5,832.25743
2025-04-26 20:00:00,94307.51,94888.0,94087.0,94628.0,1243.73366
2025-04-27 00:00:00,94628.0,95369.0,94041.6,94156.21,3925.87324
2025-04-27 04:00:00,94156.22,94288.65,93655.0,94065.98,1858.72082
2025-04-27 08:00:00,94065.99,94331.85,93883.81,93920.01,1343.02543
2025-04-27 12:00:00,93920.0,94173.91,93602.58,93901.08,1432.64566
2025-04-27 16:00:00,93901.09,94434.79,93727.08,94433.5,1354.62397
2025-04-27 20:00:00,94433.49,94545.45,93641.7,93749.3,1247.95188
2025-04-28 00:00:00,93749.29,93987.3,92800.01,93849.93,3829.2548
2025-04-28 04:00:00,93849.93,94800.0,93849.93,94692.49,3173.45503
2025-04-28 08:00:00,94692.49,95550.0,94339.48,95319.99,4407.81686
2025-04-28 12:00:00,95319.99,95630.0,93583.9,93833.51,6874.85491
2025-04-28 16:00:00,93833.5,94920.0,93444.0,94787.2,2284.50465
2025-04-28 20:00:00,94786.73,95180.0,94305.95,95011.18,1587.64726
2025-04-29 00:00:00,95011.18,95461.53,94443.7,94658.76,2355.42851
2025-04-29 04:00:00,94658.75,94960.0,94200.0,94917.61,3096.90198
2025-04-29 08:00:00,94917.61,95285.71,94743.01,95129.74,2370.90825
2025-04-29 12:00:00,95129.74,95300.0,94531.85,94843.1,2872.24836
2025-04-29 16:00:00,94843.1,95459.99,94658.99,95300.79,3091.57412
2025-04-29 20:00:00,95300.79,95408.0,93742.54,94256.82,3168.27898
2025-04-30 00:00:00,94256.82,95111.01,94136.48,95032.84,1764.9576
2025-04-30 04:00:00,95032.84,95180.0,94500.0,94620.99,1847.65644
2025-04-30 08:00:00,94620.99,95228.45,94527.58,95176.66,1661.24557
2025-04-30 12:00:00,95176.66,95214.9,92910.0,94004.63,8257.162
2025-04-30 16:00:00,94004.63,94500.0,93528.71,94152.01,2035.58804
2025-04-30 20:00:00,94152.01,94784.1,94005.0,94172.0,2094.66545
2025-05-01 00:00:00,94172.0,95040.3,94130.43,94782.6,2877.4378
2025-05-01 04:00:00,94782.6,95180.0,94714.38,95025.84,1880.34885
2025-05-01 08:00:00,95025.84,96396.31,94913.04,96180.01,4237.08588
2025-05-01 12:00:00,96180.01,97424.02,95769.66,96854.3,7399.49215
2025-05-01 16:00:00,96854.31,97367.26,96424.44,96523.26,3200.80242
2025-05-01 20:00:00,96523.26,96885.77,96184.19,96489.91,1785.28633
2025-05-02 00:00:00,96489.9,97233.1,96466.21,97102.32,2134.18118
2025-05-02 04:00:00,97102.32,97309.78,96350.0,96350.0,2432.89056
2025-05-02 08:00:00,96350.01,97100.0,96350.0,96928.97,1860.2708
2025-05-02 12:00:00,96928.97,97895.68,96650.94,97330.19,5047.18173
2025-05-02 16:00:00,97330.19,97783.02,96769.84,96924.23,2332.70775
2025-05-02 20:00:00,96924.23,97136.0,96561.57,96887.14,1098.51609
2025-05-03 00:00:00,96887.13,96935.67,96300.02,96337.5,2058.72462
2025-05-03 04:00:00,96337.5,96593.0,96132.67,96322.68,1508.87428
2025-05-03 08:00:00,96322.68,96421.91,95852.29,95942.02,2622.43769
2025-05-03 12:00:00,95942.01,96509.44,95880.65,96418.68,1447.96366
2025-05-03 16:00:00,96418.68,96428.33,95869.68,96354.34,899.94616
2025-05-03 20:00:00,96354.34,96441.49,95753.01,95856.42,1185.40197
2025-05-04 00:00:00,95856.42,96304.48,95588.0,95722.23,1523.29654
2025-05-04 04:00:00,95722.22,96142.86,95692.7,95879.99,1780.05807
2025-05-04 08:00:00,95879.99,95923.54,95286.78,95423.2,2146.9622
2025-05-04 12:00:00,95423.19,95690.48,95209.07,95467.6,1981.94879
2025-05-04 16:00:00,95467.6,95640.98,95239.33,95584.07,863.77274
2025-05-04 20:00:00,95584.07,95758.08,94151.38,94277.62,2740.34508
2025-05-05 00:00:00,94277.61,94808.4,93514.1,94031.47,4140.14024
2025-05-05 04:00:00,94031.47,94825.46,94020.66,94761.91,2335.74375
2025-05-05 08:00:00,94761.91,94798.01,93888.0,94038.18,2541.09717
2025-05-05 12:00:00,94038.19,94531.74,93613.66,93770.31,4184.72517
2025-05-05 16:00:00,93770.32,94900.0,93759.63,94347.17,2339.27872
2025-05-05 20:00:00,94347.16,95199.0,93876.0,94733.68,1710.19684
2025-05-06 00:00:00,94733.68,94926.99,94012.78,94454.01,1586.4337
2025-05-06 04:00:00,94454.01,94638.01,94308.63,94400.99,1310.52658
2025-05-06 08:00:00,94400.98,94400.99,93720.63,93812.54,2666.58253
2025-05-06 12:00:00,93812.53,94733.38,93377.0,94558.95,3922.63869
2025-05-06 16:00:00,94558.94,95157.0,94216.0,94963.5,2336.80706
2025-05-06 20:00:00,94963.5,96920.65,94452.75,96834.02,4299.65657
2025-05-07 00:00:00,96834.02,97732.0,96208.1,96506.9,5180.41253
2025-05-07 04:00:00,96506.9,97013.53,96310.89,96994.82,2170.95622
2025-05-07 08:00:00,96994.82,97111.0,96833.33,97047.43,1298.75814
2025-05-07 12:00:00,97047.43,97478.27,96713.14,96923.91,2791.58426
2025-05-07 16:00:00,96923.91,96961.04,95784.61,96180.01,3605.87038
2025-05-07 20:00:00,96180.0,97390.0,96076.92,97030.5,1597.25701
2025-05-08 00:00:00,97030.5,99222.22,96876.29,99152.79,6410.02899
2025-05-08 04:00:00,99152.79,99419.0,98723.25,99252.34,4129.30669
2025-05-08 08:00:00,99252.34,99888.0,99209.04,99409.14,3702.67483
2025-05-08 12:00:00,99409.15,101525.03,99090.66,100758.08,7963.43171
2025-05-08 16:00:00,100758.08,101707.02,100596.0,101299.99,5099.76086
2025-05-08 20:00:00,101300.0,104145.76,101285.71,103261.6,7656.82539
2025-05-09 00:00:00,103261.61,103268.44,102364.0,102451.04,3733.8534
2025-05-09 04:00:00,102451.04,104361.3,102374.03,103628.77,5971.49947
2025-05-09 08:00:00,103628.76,103930.0,102421.0,102958.31,8403.08937
2025-05-09 12:00:00,102958.31,103793.66,102411.99,102895.99,5841.22214
2025-05-09 16:00:00,102895.99,103370.54,102315.14,103189.17,2349.89886
2025-05-09 20:00:00,103189.17,103408.0,102727.25,102971.99,1317.83583
2025-05-10 00:00:00,102971.99,103265.82,102818.76,103226.24,1788.89448
2025-05-10 04:00:00,103226.25,104100.0,103034.5,103759.71,2472.72488
2025-05-10 08:00:00,103759.71,104079.37,103366.0,103434.94,2876.2662
2025-05-10 12:00:00,103434.94,103825.4,103100.0,103138.77,1933.54411
2025-05-10 16:00:00,103138.76,103619.68,103005.33,103191.35,2330.41287
2025-05-10 20:00:00,103191.35,104984.57,103068.87,104809.53,3922.94357
2025-05-11 00:00:00,104809.53,104972.0,103466.05,104007.03,3855.57081
2025-05-11 04:00:00,104007.03,104400.0,103345.06,103385.47,2952.77072
2025-05-11 08:00:00,103385.46,104777.0,103380.95,104652.01,2472.65506
2025-05-11 12:00:00,104652.01,104888.0,103775.91,104150.0,4500.51294
2025-05-11 16:00:00,104150.0,104832.82,103750.0,104420.0,2312.17239
2025-05-11 20:00:00,104420.0,104578.62,103569.77,104118.0,1893.44005
2025-05-12 00:00:00,104118.0,105086.42,103702.15,104100.13,4046.32885
2025-05-12 04:00:00,104100.13,105819.45,103750.0,104467.99,6956.58682
2025-05-12 08:00:00,104467.99,104736.45,103625.0,103762.9,4195.60245
2025-05-12 12:00:00,103762.89,104629.96,102388.0,102527.26,7882.24448
2025-05-12 16:00:00,102527.27,103088.88,100718.37,101860.0,6054.64243
2025-05-12 20:00:00,101859.99,103127.92,101770.2,102791.32,2137.37289
2025-05-13 00:00:00,102791.32,102791.32,101429.7,101719.4,3352.34144
2025-05-13 04:00:00,101719.4,102943.28,101610.56,102665.5,3546.89229
2025-05-13 08:00:00,102665.5,103822.03,102540.18,103729.2,2797.46591
2025-05-13 12:00:00,103729.2,103966.0,102811.32,103682.55,4451.38278
2025-05-13 16:00:00,103682.54,104976.25,103532.18,104792.22,5053.45199
2025-05-13 20:00:00,104792.21,104928.0,103869.01,104103.72,2051.88968
2025-05-14 00:00:00,104103.72,104115.86,103453.26,103587.44,3010.71837
2025-05-14 04:00:00,103587.44,103971.0,103381.02,103716.55,2102.25399
2025-05-14 08:00:00,103716.55,104145.0,102875.22,103944.93,3535.76301
2025-05-14 12:00:00,103944.93,104356.95,102833.55,103514.24,5202.04446
2025-05-14 16:00:00,103514.24,103720.44,102602.05,103321.72,1856.97684
2025-05-14 20:00:00,103321.73,103667.52,103304.66,103507.82,745.15143
2025-05-15 00:00:00,103507.83,103866.51,102720.0,102753.63,1797.79721
2025-05-15 04:00:00,102753.62,102962.38,101724.17,101779.99,2353.66229
2025-05-15 08:00:00,101779.99,102441.0,101500.0,102371.61,2612.10704
2025-05-15 12:00:00,102371.62,103291.99,101383.07,103251.35,4312.54952
2025-05-15 16:00:00,103251.36,104192.7,102552.35,103157.26,4442.22626
2025-05-15 20:00:00,103157.26,103980.84,102708.46,103763.71,2480.64372
2025-05-16 00:00:00,103763.71,104466.01,103467.91,104023.49,3294.14952
2025-05-16 04:00:00,104023.49,104190.48,103694.18,103710.17,2338.96041
2025-05-16 08:00:00,103710.17,103900.0,103100.49,103651.71,3118.57852
2025-05-16 12:00:00,103651.72,104286.0,103343.07,104183.33,3503.77985
2025-05-16 16:00:00,104183.32,104550.33,103587.0,104032.6,2352.84073
2025-05-16 20:00:00,104032.6,104032.6,103397.5,103463.9,1075.57121
2025-05-17 00:00:00,103463.9,103600.0,102612.5,103508.48,2858.83928
2025-05-17 04:00:00,103508.48,103709.86,103285.71,103451.14,1318.92723
2025-05-17 08:00:00,103451.13,103568.58,102753.67,102994.17,2720.30154
2025-05-17 12:00:00,102994.18,103180.0,102640.02,102939.53,1272.66735
2025-05-17 16:00:00,102939.52,103350.0,102761.9,103158.6,1287.9669
2025-05-17 20:00:00,103158.6,103477.87,102900.72,103126.65,1792.19392
2025-05-18 00:00:00,103126.65,103409.98,103105.09,103295.7,913.9652
2025-05-18 04:00:00,103295.7,103988.0,103295.69,103919.39,1414.68073
2025-05-18 08:00:00,103919.39,104088.2,103800.0,103800.54,1574.15623
2025-05-18 12:00:00,103800.55,105680.0,103701.4,105518.0,4982.50382
2025-05-18 16:00:00,105518.0,105980.0,103851.01,103883.97,5395.35549
2025-05-18 20:00:00,103883.98,106660.0,103285.71,106454.26,7319.32579
2025-05-19 00:00:00,106454.27,107108.62,103534.47,103605.88,5830.4141
2025-05-19 04:00:00,103605.9,103779.99,102000.0,103226.29,7899.03768
2025-05-19 08:00:00,103226.29,103425.53,102782.6,102963.41,2683.33916
2025-05-19 12:00:00,102963.4,104968.75,102126.16,104786.41,6071.83103
2025-05-19 16:00:00,104786.42,105561.76,104491.53,105517.7,4503.35567
2025-05-19 20:00:00,105517.64,105829.99,105016.27,105573.74,3272.0576
2025-05-20 00:00:00,105573.73,106853.27,105533.01,105761.92,5750.55327
2025-05-20 04:00:00,105761.92,106399.0,104928.44,105021.71,3035.55334
2025-05-20 08:00:00,105021.7,105416.66,104847.16,105203.76,2326.54242
2025-05-20 12:00:00,105203.75,105391.27,104184.72,105333.68,3799.70194
2025-05-20 16:00:00,105333.67,107238.37,105090.9,107026.47,5057.29953
2025-05-20 20:00:00,107026.47,107320.0,105935.83,106849.99,3735.83225
2025-05-21 00:00:00,106850.0,107206.94,106186.79,106843.59,2584.02606
2025-05-21 04:00:00,106843.6,107985.05,106454.54,106527.16,5791.25242
2025-05-21 08:00:00,106527.17,106797.98,106100.01,106546.44,2982.12972
2025-05-21 12:00:00,106546.43,109458.0,106329.47,108973.35,11705.49449
2025-05-21 16:00:00,108973.34,109845.0,106117.67,108603.79,14958.19983
2025-05-21 20:00:00,108603.79,110797.38,107725.0,109643.99,7509.937825
2025-05-22 00:00:00,109643.99,111880.0,109177.37,111780.84,9017.73168
2025-05-22 04:00:00,111780.84,111795.04,110461.87,111045.45,7103.40338
2025-05-22 08:00:00,111045.45,111326.2,110272.72,110981.97,4014.18788
2025-05-22 12:00:00,110981.98,111626.43,110550.0,111290.86,6086.26018
2025-05-22 16:00:00,111290.85,111980.0,110916.4,111188.0,3260.6327
2025-05-22 20:00:00,111188.0,111717.34,110763.27,111696.21,2148.55731
2025-05-23 00:00:00,111696.22,111800.0,111000.13,111100.01,2834.29482
2025-05-23 04:00:00,111100.0,111181.82,110407.89,110715.42,3226.515
2025-05-23 08:00:00,110715.41,111381.61,108888.0,109076.35,4204.18634
2025-05-23 12:00:00,109076.36,109992.75,107316.0,108940.0,13163.25808
2025-05-23 16:00:00,108940.0,109809.53,108001.0,108716.07,4951.18081
2025-05-23 20:00:00,108714.01,108727.28,106800.0,107318.3,3358.28804
2025-05-24 00:00:00,107318.3,108367.54,106875.41,108366.3,2321.32073
2025-05-24 04:00:00,108366.31,108582.33,107566.37,107587.75,1982.27366
2025-05-24 08:00:00,107587.75,109506.03,107587.74,109208.56,5417.04518
2025-05-24 12:00:00,109208.57,109282.81,108540.0,108929.7,2666.17903
2025-05-24 16:00:00,108929.71,109200.0,108682.36,108960.0,1015.55537
2025-05-24 20:00:00,108960.0,109125.0,107500.0,107761.91,3380.15732
2025-05-25 00:00:00,107761.9,108257.14,107206.0,108095.75,2495.88081
2025-05-25 04:00:00,108095.76,108288.69,107454.54,107681.81,1293.71165
2025-05-25 08:00:00,107681.82,107700.65,106708.98,107260.0,3399.35699
2025-05-25 12:00:00,107259.99,107743.34,106600.64,106967.97,5093.14772
2025-05-25 16:00:00,106967.97,107940.95,106640.52,107717.01,2103.88371
2025-05-25 20:00:00,107717.02,109299.99,107176.0,109004.19,3324.06607
2025-05-26 00:00:00,109004.2,109844.91,108670.58,109623.53,3090.7964
2025-05-26 04:00:00,109623.54,110228.11,109365.29,110094.62,2472.4091
2025-05-26 08:00:00,110094.62,110173.92,109556.69,109772.72,1654.27634
2025-05-26 12:00:00,109772.73,110420.74,109494.74,110009.82,3113.22041
2025-05-26 16:00:00,110009.83,110422.22,108858.28,109130.44,3037.99696
2025-05-26 20:00:00,109130.44,109888.89,108940.0,109434.79,1280.41672
2025-05-27 00:00:00,109434.78,109666.0,107516.57,108892.16,4704.3073
2025-05-27 04:00:00,108892.15,109636.37,108550.0,109547.16,3340.1595
2025-05-27 08:00:00,109540.0,109899.0,109428.98,109585.49,1886.45358
2025-05-27 12:00:00,109585.49,110718.0,108670.29,110140.11,6777.89203
2025-05-27 16:00:00,110140.11,110499.64,109574.46,109877.87,2624.04806
2025-05-27 20:00:00,109877.87,109897.49,108600.0,108938.17,1943.79588
2025-05-28 00:00:00,108938.17,109284.7,108400.0,108863.64,2003.85357
2025-05-28 04:00:00,108863.64,109089.68,108624.43,108816.44,1391.51979
2025-05-28 08:00:00,108816.44,109130.44,108258.01,108870.38,1891.22828
2025-05-28 12:00:00,108870.39,109053.39,107045.45,107107.31,5751.05895
2025-05-28 16:00:00,107107.31,107842.29,106938.24,106946.01,2757.68701
2025-05-28 20:00:00,106946.0,108043.95,106769.43,107781.78,1838.44069
2025-05-29 00:00:00,107781.78,108484.61,107421.12,108044.88,3012.04609
2025-05-29 04:00:00,108044.87,108106.94,106948.01,107880.72,2287.08404
2025-05-29 08:00:00,107880.73,108891.91,107681.81,108779.84,2525.30968
2025-05-29 12:00:00,108779.83,108797.25,106474.0,107019.89,5170.87467
2025-05-29 16:00:00,107019.9,107168.23,105639.3,105731.74,4682.29852
2025-05-29 20:00:00,105731.74,106470.69,105322.86,105589.75,2157.08816
2025-05-30 00:00:00,105589.75,106214.93,104600.5,106024.33,4390.94984
2025-05-30 04:00:00,106024.33,106313.12,104727.72,105028.02,4187.15493
2025-05-30 08:00:00,105028.03,105981.75,104606.01,105880.51,3463.58178
2025-05-30 12:00:00,105880.5,106000.0,105047.61,105543.0,4176.35736
2025-05-30 16:00:00,105543.0,105560.98,103706.71,104640.5,5203.39187
2025-05-30 20:00:00,104640.49,104878.05,103621.0,103985.48,2285.06221
2025-05-31 00:00:00,103985.47,104292.69,103068.55,103684.01,3246.32605
2025-05-31 04:00:00,103684.0,103911.1,103487.99,103747.02,1424.77118
2025-05-31 08:00:00,103747.03,103809.51,103285.71,103498.18,1462.02815
2025-05-31 12:00:00,103498.17,104846.15,103480.11,104556.08,2862.31641
2025-05-31 16:00:00,104556.08,104780.49,104261.39,104698.02,1237.73843
2025-05-31 20:00:00,104698.03,104900.0,104473.2,104591.88,1056.179
2025-06-01 00:00:00,104591.88,104647.11,103924.52,104381.03,1332.51766
2025-06-01 04:00:00,104381.03,104729.99,104195.12,104275.95,935.26236
2025-06-01 08:00:00,104275.95,104459.07,103752.49,104082.68,1515.57248
2025-06-01 12:00:00,104082.67,104809.53,103783.01,104715.1,1868.98228
2025-06-01 16:00:00,104715.1,105299.21,104319.79,105121.94,2430.98984
2025-06-01 20:00:00,105121.95,105866.91,104893.72,105642.93,1626.37544
2025-06-02 00:00:00,105642.93,105735.42,104571.42,104829.27,1887.57513
2025-06-02 04:00:00,104829.27,105438.87,104610.13,105387.67,1324.62784
2025-06-02 08:00:00,105387.67,105935.63,103941.0,104047.64,3133.90977
2025-06-02 12:00:00,104047.63,104679.25,103659.88,104438.79,3457.5451
2025-06-02 16:00:00,104438.79,104731.95,104030.01,104425.63,1581.04916
2025-06-02 20:00:00,104425.64,105931.44,104425.64,105857.99,2069.28113
2025-06-03 00:00:00,105858.0,106500.0,105340.18,105482.02,2370.68744
2025-06-03 04:00:00,105482.03,105513.02,105116.2,105170.75,1808.4499
2025-06-03 08:00:00,105170.76,105349.94,104872.5,105287.24,1581.41246
2025-06-03 12:00:00,105287.24,106794.67,105031.6,106610.66,3944.17196
2025-06-03 16:00:00,106610.66,106666.67,105592.17,106238.81,2007.43502
2025-06-03 20:00:00,106238.81,106254.92,105266.02,105376.89,1547.36956
2025-06-04 00:00:00,105376.9,105839.63,105132.27,105519.27,1468.56182
2025-06-04 04:00:00,105519.26,105611.96,105250.0,105320.75,2243.32025
2025-06-04 08:00:00,105320.75,106000.0,105080.26,105084.36,3840.76425
2025-06-04 12:00:00,105084.36,105542.0,104179.0,105298.27,3906.47888
2025-06-04 16:00:00,105298.26,105483.14,104865.25,104913.52,1452.09412
2025-06-04 20:00:00,104913.52,105045.79,104407.16,104696.86,1123.6755
2025-06-05 00:00:00,104696.86,105240.84,104651.16,105047.15,1126.54275
2025-06-05 04:00:00,105047.15,105226.14,104380.0,104518.05,1593.6961
2025-06-05 08:00:00,104518.05,104920.0,104424.52,104827.8,1061.75675
2025-06-05 12:00:00,104827.79,105909.71,103900.0,104531.49,5067.78387
2025-06-05 16:00:00,104531.5,104598.87,101596.62,101914.77,6187.5316
2025-06-05 20:00:00,101914.76,102171.44,100372.26,101508.68,7284.19047
2025-06-06 00:00:00,101508.69,102520.0,101095.8,102493.3,2752.42188
2025-06-06 04:00:00,102493.3,103468.66,102387.38,103150.44,2278.64268
2025-06-06 08:00:00,103150.44,103991.45,103150.43,103927.99,2218.22642
2025-06-06 12:00:00,103927.99,105333.0,103513.7,105092.28,4660.37233
2025-06-06 16:00:00,105092.28,105284.0,104013.21,104219.8,2762.90707
2025-06-06 20:00:00,104219.8,104617.56,104167.98,104288.44,1166.50347
2025-06-07 00:00:00,104288.43,104910.77,103871.09,104871.58,1400.16428
